timestamp,minute,text,likes,retweets,event
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,5,10,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,12,6,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,1,0,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,8,6,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,8,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,7,0,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,5,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,15,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,7,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,19,1,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,5,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,2,0,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,3,0,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,2,2,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,16,4,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,5,2,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,10,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,11,2,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,1,1,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,6,4,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,12,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,12,7,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,3,6,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,3,6,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,0,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,3,0,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,20,1,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,5,4,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,18,1,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,8,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,3,4,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,9,0,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,17,1,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,7,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,8,6,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,6,7,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,12,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,14,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,18,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,7,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,0,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,1,8,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,10,6,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,2,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,12,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,11,8,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,1,8,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,7,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,10,8,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,2,1,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,1,4,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,1,6,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,9,0,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,8,9,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,6,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,1,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,2,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,13,0,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,17,7,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund pulls one back! Serhou Guirassy scores!,14,2,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,12,2,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,What a strike by Serhou Guirassy! BVB is still alive!,5,3,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,GOALLLL! Serhou Guirassy brings Dortmund back into it!,9,5,Goal Dortmund (Penalty)
2025-07-07 21:39:51,98,Dortmund fans going crazy after Serhou Guirassy's goal!,1,4,Goal Dortmund (Penalty)
